"filename", "language", "C++", "Python", "JSON", "Markdown", "XML", "Log", "C", "comment", "blank", "total"
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\440782\D.cpp", "C++", 63, 0, 0, 0, 0, 0, 0, 16, 7, 86
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\440782\G.cpp", "C++", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\440782\I.cpp", "C++", 61, 0, 0, 0, 0, 0, 0, 1, 5, 67
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\440782\J.cpp", "C++", 54, 0, 0, 0, 0, 0, 0, 0, 4, 58
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\441340\A - Raising Modulo Numbers.cpp", "C++", 61, 0, 0, 0, 0, 0, 0, 0, 6, 67
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\441340\B - Pseudoprime numbers.cpp", "C++", 61, 0, 0, 0, 0, 0, 0, 0, 6, 67
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\441340\C - Rightmost Digit.cpp", "C++", 52, 0, 0, 0, 0, 0, 0, 0, 5, 57
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\441340\D - Key Set.cpp", "C++", 51, 0, 0, 0, 0, 0, 0, 0, 5, 56
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\441340\E - 人见人爱AB.cpp", "C++", 51, 0, 0, 0, 0, 0, 0, 0, 5, 56
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\441340\F - Carmichael Numbers.cpp", "C++", 70, 0, 0, 0, 0, 0, 0, 0, 6, 76
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\441340\G - G.cpp", "C++", 177, 0, 0, 0, 0, 0, 0, 52, 10, 239
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\441340\G - Shortest Prefixes.cpp", "C++", 64, 0, 0, 0, 0, 0, 0, 1, 5, 70
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\441340\H - zhx's contest.cpp", "C++", 71, 0, 0, 0, 0, 0, 0, 0, 6, 77
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\441340\I - TV Subscriptions (Easy Version).cpp", "C++", 50, 0, 0, 0, 0, 0, 0, 0, 5, 55
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\441340\J - Cinema.cpp", "C++", 65, 0, 0, 0, 0, 0, 0, 0, 7, 72
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\441340\K - Molly's Chemicals.cpp", "C++", 71, 0, 0, 0, 0, 0, 0, 5, 5, 81
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\441340\L - Deadline.cpp", "C++", 41, 0, 0, 0, 0, 0, 0, 15, 4, 60
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\441340\M - From S To T.cpp", "C++", 60, 0, 0, 0, 0, 0, 0, 2, 5, 67
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\446408\I - 4 Values whose Sum is 0.cpp", "C++", 53, 0, 0, 0, 0, 0, 0, 2, 4, 59
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\446408\J - A Dinner with Schwarzenegger!!!.cpp", "C++", 45, 0, 0, 0, 0, 0, 0, 0, 4, 49
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\446408\M - Bridges.cpp", "C++", 29, 0, 0, 0, 0, 0, 0, 0, 4, 33
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\446433\A - Minimum Inversion Number.cpp", "C++", 91, 0, 0, 0, 0, 0, 0, 0, 9, 100
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\446433\B - Petya and Array.cpp", "C++", 33, 0, 0, 0, 0, 0, 0, 0, 5, 38
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\446433\I - Single Push.cpp", "C++", 68, 0, 0, 0, 0, 0, 0, 0, 5, 73
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\446433\L - Yet Another Broken Keyboard.cpp", "C++", 53, 0, 0, 0, 0, 0, 0, 0, 4, 57
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\HDU\1026Ignatius and the Princess I.cpp", "C++", 144, 0, 0, 0, 0, 0, 0, 10, 7, 161
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\HDU\1180诡异的楼梯.cpp", "C++", 171, 0, 0, 0, 0, 0, 0, 1, 8, 180
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\HDU\1180诡异的楼梯rebuild.cpp", "C++", 108, 0, 0, 0, 0, 0, 0, 0, 2, 110
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\HDU\1241Oil Deposits.cpp", "C++", 63, 0, 0, 0, 0, 0, 0, 0, 4, 67
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\HDU\1312Red and Black.cpp", "C++", 63, 0, 0, 0, 0, 0, 0, 0, 3, 66
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\HDU\1716排列2.cpp", "C++", 64, 0, 0, 0, 0, 0, 0, 0, 7, 71
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\HDU\2553N皇后问题.cpp", "C++", 50, 0, 0, 0, 0, 0, 0, 1, 4, 55
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\HDU\2717Catch That Cow.cpp", "C++", 59, 0, 0, 0, 0, 0, 0, 0, 3, 62
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\HDU\6981.Rise in Price.cpp", "C++", 91, 0, 0, 0, 0, 0, 0, 3, 6, 100
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\HDU\Untitled-1.cpp", "C++", 20, 0, 0, 0, 0, 0, 0, 0, 3, 23
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\PAT\1091 N-自守数 (15分).cpp", "C++", 40, 0, 0, 0, 0, 0, 0, 1, 4, 45
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\PAT\1092 最好吃的月饼 (20分).cpp", "C++", 40, 0, 0, 0, 0, 0, 0, 0, 5, 45
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\PAT\1093 字符串A+B (20分).cpp", "C++", 24, 0, 0, 0, 0, 0, 0, 0, 3, 27
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\PAT\1094 谷歌的招聘 (20分).cpp", "C++", 37, 0, 0, 0, 0, 0, 0, 0, 4, 41
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\PAT\1095 解码PAT准考证 (25分).cpp", "C++", 141, 0, 0, 0, 0, 0, 0, 1, 9, 151
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\POJ\2010Moo University - Financial Aid.cpp", "C++", 86, 0, 0, 0, 0, 0, 0, 14, 7, 107
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\POJ\2976Dropping tests.cpp", "C++", 58, 0, 0, 0, 0, 0, 0, 1, 5, 64
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\POJ\3045Cow Acrobats.cpp", "C++", 51, 0, 0, 0, 0, 0, 0, 0, 5, 56
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\POJ\3104Drying.cpp", "C++", 56, 0, 0, 0, 0, 0, 0, 0, 4, 60
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\POJ\3111K Best.cpp", "C++", 65, 0, 0, 0, 0, 0, 0, 0, 5, 70
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\POJ\3258River Hopscotch.cpp", "C++", 39, 0, 0, 0, 0, 0, 0, 0, 3, 42
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\POJ\3273Monthly Expense.cpp", "C++", 52, 0, 0, 0, 0, 0, 0, 3, 4, 59
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\POJ\3579Median.cpp", "C++", 46, 0, 0, 0, 0, 0, 0, 3, 5, 54
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\POJ\3662Telephone Lines.cpp", "C++", 106, 0, 0, 0, 0, 0, 0, 8, 5, 119
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\POJ\3685Matrix.cpp", "C++", 57, 0, 0, 0, 0, 0, 0, 1, 6, 64
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\UVA\UVA1583 生成元 Digit Generator.cpp", "C++", 30, 0, 0, 0, 0, 0, 0, 0, 3, 33
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\UVA\UVA1584 环状序列 Circular Sequence.cpp", "C++", 27, 0, 0, 0, 0, 0, 0, 1, 4, 32
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\UVA\UVA1586 分子量 Molar mass.cpp", "C++", 48, 0, 0, 0, 0, 0, 0, 9, 5, 62
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\UVA\UVA340 猜数字游戏的提示 Master-Mind Hints.cpp", "C++", 53, 0, 0, 0, 0, 0, 0, 0, 3, 56
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\ZZULIOJ\temp\2713 二元组.cpp", "C++", 20, 0, 0, 0, 0, 0, 0, 0, 3, 23
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\ZZULIOJ\temp\Untitled1.cpp", "C++", 121, 0, 0, 0, 0, 0, 0, 3, 5, 129
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\ZZULIOJ\temp\Untitled11.cpp", "C++", 57, 0, 0, 0, 0, 0, 0, 0, 5, 62
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\ZZULIOJ\temp\acm可好玩了.cpp", "C++", 23, 0, 0, 0, 0, 0, 0, 0, 5, 28
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\ZZULIOJ\temp\一个餐厅.cpp", "C++", 32, 0, 0, 0, 0, 0, 0, 0, 5, 37
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\ZZULIOJ\temp\今夕何夕.cpp", "C++", 59, 0, 0, 0, 0, 0, 0, 0, 7, 66
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\ZZULIOJ\temp\大象喝水.cpp", "C++", 16, 0, 0, 0, 0, 0, 0, 1, 4, 21
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\ZZULIOJ\temp\学长自救计划.cpp", "C++", 31, 0, 0, 0, 0, 0, 0, 0, 5, 36
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\ZZULIOJ\temp\小H的面试难题.cpp", "C++", 44, 0, 0, 0, 0, 0, 0, 0, 4, 48
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\ZZULIOJ\temp\年龄判断.cpp", "C++", 16, 0, 0, 0, 0, 0, 0, 0, 3, 19
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\ZZULIOJ\temp\并联电阻.cpp", "C++", 12, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\ZZULIOJ\temp\最大的差.cpp", "C++", 22, 0, 0, 0, 0, 0, 0, 0, 4, 26
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\ZZULIOJ\temp\花海.cpp", "C++", 52, 0, 0, 0, 0, 0, 0, 1, 5, 58
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\ZZULIOJ\郑州轻工业大学2020级新生程序设计大赛暨省内高校邀请赛\7-1 小A与泉水.cpp", "C++", 78, 0, 0, 0, 0, 0, 0, 33, 9, 120
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\ZZULIOJ\郑州轻工业大学2020级新生程序设计大赛暨省内高校邀请赛\7-10 魔法药水.cpp", "C++", 77, 0, 0, 0, 0, 0, 0, 2, 4, 83
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\ZZULIOJ\郑州轻工业大学2020级新生程序设计大赛暨省内高校邀请赛\7-2 小A的魔法.cpp", "C++", 50, 0, 0, 0, 0, 0, 0, 7, 4, 61
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\ZZULIOJ\郑州轻工业大学2020级新生程序设计大赛暨省内高校邀请赛\7-3 小A的宝藏.cpp", "C++", 78, 0, 0, 0, 0, 0, 0, 8, 4, 90
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\ZZULIOJ\郑州轻工业大学2020级新生程序设计大赛暨省内高校邀请赛\7-4 靶场射击2.0.cpp", "C++", 43, 0, 0, 0, 0, 0, 0, 1, 4, 48
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\ZZULIOJ\郑州轻工业大学2020级新生程序设计大赛暨省内高校邀请赛\7-5 这是一道数学题.cpp", "C++", 68, 0, 0, 0, 0, 0, 0, 1, 5, 74
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\ZZULIOJ\郑州轻工业大学2020级新生程序设计大赛暨省内高校邀请赛\7-6 代码格式化.cpp", "C++", 74, 0, 0, 0, 0, 0, 0, 1, 4, 79
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\ZZULIOJ\郑州轻工业大学2020级新生程序设计大赛暨省内高校邀请赛\7-7 贪心的小H.cpp", "C++", 53, 0, 0, 0, 0, 0, 0, 0, 4, 57
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\ZZULIOJ\郑州轻工业大学2020级新生程序设计大赛暨省内高校邀请赛\7-8 #define int long long.cpp", "C++", 27, 0, 0, 0, 0, 0, 0, 0, 3, 30
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\ZZULIOJ\郑州轻工业大学2020级新生程序设计大赛暨省内高校邀请赛\7-9 小A的魔力.cpp", "C++", 40, 0, 0, 0, 0, 0, 0, 0, 4, 44
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\ZZULIOJ\郑州轻工业大学2020级新生程序设计大赛暨省内高校邀请赛\Untitled-1.cpp", "C++", 32, 0, 0, 0, 0, 0, 0, 0, 4, 36
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\fuquan\E. 烤串哪有打acm好玩.cpp", "C++", 22, 0, 0, 0, 0, 0, 0, 1, 3, 26
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\fuquan\G. 快乐的串串.cpp", "C++", 58, 0, 0, 0, 0, 0, 0, 1, 4, 63
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\fuquan\J. String Game.cpp", "C++", 19, 0, 0, 0, 0, 0, 0, 0, 2, 21
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\lanqiao\PREV-67 字串排序.cpp", "C++", 26, 0, 0, 0, 0, 0, 0, 0, 3, 29
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\lanqiao\[蓝桥杯2019初赛]RSA解密.cpp", "C++", 26, 0, 0, 0, 0, 0, 0, 30, 3, 59
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\lanqiao\[蓝桥杯2019初赛]修改数组.cpp", "C++", 44, 0, 0, 0, 0, 0, 0, 0, 4, 48
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\lanqiao\[蓝桥杯2019初赛]外卖店优先级.cpp", "C++", 69, 0, 0, 0, 0, 0, 0, 0, 3, 72
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\lanqiao\[蓝桥杯2019初赛]完全二叉树的权值.cpp", "C++", 70, 0, 0, 0, 0, 0, 0, 0, 4, 74
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\lanqiao\[蓝桥杯2019初赛]平方和.cpp", "C++", 44, 0, 0, 0, 0, 0, 0, 0, 4, 48
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\lanqiao\[蓝桥杯2019初赛]数列求值.cpp", "C++", 37, 0, 0, 0, 0, 0, 0, 0, 2, 39
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\lanqiao\[蓝桥杯2019初赛]最大降雨量.cpp", "C++", 42, 0, 0, 0, 0, 0, 0, 6, 4, 52
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\lanqiao\[蓝桥杯2019初赛]糖果.cpp", "C++", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\lanqiao\[蓝桥杯2019初赛]迷宫.cpp", "C++", 31, 0, 0, 0, 0, 0, 0, 51, 4, 86
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\#134. C语言训练--字符出现的位置.cpp", "C++", 24, 0, 0, 0, 0, 0, 0, 0, 3, 27
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\#156. 3n+1问题.cpp", "C++", 35, 0, 0, 0, 0, 0, 0, 0, 5, 40
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\#191. [语言题]中国身份证号码校验.cpp", "C++", 47, 0, 0, 0, 0, 0, 0, 0, 6, 53
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\#194. 会场安排.cpp", "C++", 55, 0, 0, 0, 0, 0, 0, 1, 7, 63
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\147.cpp", "C++", 32, 0, 0, 0, 0, 0, 0, 0, 5, 37
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\F.仓鼠的完美算术教室.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\H.仓鼠与塔防.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\Hello World!.cpp", "C++", 26, 0, 0, 0, 0, 0, 0, 0, 4, 30
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\Let‘s play computer game.cpp", "C++", 64, 0, 0, 0, 0, 0, 0, 30, 3, 97
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\NO GAME NO LIFE.cpp", "C++", 76, 0, 0, 0, 0, 0, 0, 3, 4, 83
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\P1106 删数问题.cpp", "C++", 26, 0, 0, 0, 0, 0, 0, 0, 6, 32
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\P1160 队列安排.cpp", "C++", 53, 0, 0, 0, 0, 0, 0, 3, 4, 60
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\P1449 后缀表达式.cpp", "C++", 68, 0, 0, 0, 0, 0, 0, 1, 3, 72
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\P1591 阶乘数码.cpp", "C++", 79, 0, 0, 0, 0, 0, 0, 0, 7, 86
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\P1596 [USACO10OCT]Lake Counting S.cpp", "C++", 50, 0, 0, 0, 0, 0, 0, 0, 5, 55
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\P2895 [USACO08FEB]Meteor Shower S.cpp", "C++", 81, 0, 0, 0, 0, 0, 0, 5, 3, 89
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\U135649 皇室战争.cpp", "C++", 86, 0, 0, 0, 0, 0, 0, 5, 6, 97
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\WAAAAA.cpp", "C++", 70, 0, 0, 0, 0, 0, 0, 0, 6, 76
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\kuku吃糖果.cpp", "C++", 34, 0, 0, 0, 0, 0, 0, 0, 4, 38
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\qmh的测试4加强.cpp", "C++", 36, 0, 0, 0, 0, 0, 0, 0, 4, 40
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\test.cpp", "C++", 9, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\wk学长的期末考试.cpp", "C++", 36, 0, 0, 0, 0, 0, 0, 2, 4, 42
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\yzj学长的即兴发挥.cpp", "C++", 32, 0, 0, 0, 0, 0, 0, 1, 4, 37
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\上课不摸鱼的lyj.cpp", "C++", 16, 0, 0, 0, 0, 0, 0, 0, 3, 19
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\今天你步道乐跑了吗？.cpp", "C++", 80, 0, 0, 0, 0, 0, 0, 4, 5, 89
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\会场安排问题.cpp", "C++", 42, 0, 0, 0, 0, 0, 0, 0, 5, 47
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\区间类覆盖（二）.cpp", "C++", 62, 0, 0, 0, 0, 0, 0, 0, 6, 68
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\区间类覆盖（二）（rebuild）.cpp", "C++", 66, 0, 0, 0, 0, 0, 0, 0, 5, 71
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\区间覆盖类（一）.cpp", "C++", 48, 0, 0, 0, 0, 0, 0, 1, 5, 54
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\卧槽，简单.cpp", "C++", 23, 0, 0, 0, 0, 0, 0, 0, 4, 27
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\周末舞会.cpp", "C++", 26, 0, 0, 0, 0, 0, 0, 0, 3, 29
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\围圈报数.cpp", "C++", 26, 0, 0, 0, 0, 0, 0, 0, 3, 29
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\国王的魔镜.cpp", "C++", 34, 0, 0, 0, 0, 0, 0, 0, 5, 39
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\圈钱杯.cpp", "C++", 24, 0, 0, 0, 0, 0, 0, 0, 3, 27
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\基德和京极真的对决.cpp", "C++", 26, 0, 0, 0, 0, 0, 0, 0, 4, 30
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\奥斯堕落夫斯基娃的炸鸡(尺取).cpp", "C++", 65, 0, 0, 0, 0, 0, 0, 1, 6, 72
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\帮助kiki.cpp", "C++", 70, 0, 0, 0, 0, 0, 0, 0, 4, 74
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\快来签到呀.cpp", "C++", 51, 0, 0, 0, 0, 0, 0, 0, 5, 56
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\我才是真正的签到题.cpp", "C++", 55, 0, 0, 0, 0, 0, 0, 0, 2, 57
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\我是签到题.cpp", "C++", 40, 0, 0, 0, 0, 0, 0, 2, 6, 48
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\我裂开了.cpp", "C++", 24, 0, 0, 0, 0, 0, 0, 5, 5, 34
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\找点.cpp", "C++", 39, 0, 0, 0, 0, 0, 0, 1, 6, 46
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\最大子矩阵.cpp", "C++", 35, 0, 0, 0, 0, 0, 0, 7, 4, 46
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\洗衣机.cpp", "C++", 40, 0, 0, 0, 0, 0, 0, 0, 4, 44
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\看看，这说的是人话嘛？.cpp", "C++", 67, 0, 0, 0, 0, 0, 0, 0, 7, 74
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\签到不签到他们说了不算.cpp", "C++", 54, 0, 0, 0, 0, 0, 0, 1, 5, 60
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\签到题（CF1194D 1-2-K Game）.cpp", "C++", 29, 0, 0, 0, 0, 0, 0, 0, 4, 33
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\系统警告，Bronya请求支援.cpp", "C++", 75, 0, 0, 0, 0, 0, 0, 0, 6, 81
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\绯色的子弹.cpp", "C++", 50, 0, 0, 0, 0, 0, 0, 0, 5, 55
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\运气糖果.cpp", "C++", 31, 0, 0, 0, 0, 0, 0, 0, 6, 37
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\那时候年轻，不知道命运赠送的礼物，早已在暗中标好价格。.cpp", "C++", 36, 0, 0, 0, 0, 0, 0, 0, 3, 39
"c:\Users\11146\OneDrive\ACM\OpenjudgeOld\nuoyanli\鬼的质问.cpp", "C++", 134, 0, 0, 0, 0, 0, 0, 0, 12, 146
"c:\Users\11146\OneDrive\ACM\day.py", "Python", 0, 24, 0, 0, 0, 0, 0, 2, 3, 29
"c:\Users\11146\OneDrive\ACM\day1.py", "Python", 0, 24, 0, 0, 0, 0, 0, 2, 3, 29
"c:\Users\11146\OneDrive\ACM\genshin-fps-unlock-main\.vs\ProjectSettings.json", "JSON", 0, 0, 3, 0, 0, 0, 0, 0, 0, 3
"c:\Users\11146\OneDrive\ACM\genshin-fps-unlock-main\.vs\VSWorkspaceState.json", "JSON", 0, 0, 8, 0, 0, 0, 0, 0, 0, 8
"c:\Users\11146\OneDrive\ACM\genshin-fps-unlock-main\.vs\tasks.vs.json", "JSON", 0, 0, 10, 0, 0, 0, 0, 0, 0, 10
"c:\Users\11146\OneDrive\ACM\genshin-fps-unlock-main\CppProperties.json", "JSON", 0, 0, 37, 0, 0, 0, 0, 0, 0, 37
"c:\Users\11146\OneDrive\ACM\genshin-fps-unlock-main\README.md", "Markdown", 0, 0, 0, 30, 0, 0, 0, 0, 4, 34
"c:\Users\11146\OneDrive\ACM\genshin-fps-unlock-main\unlockfps\.vs\ProjectSettings.json", "JSON", 0, 0, 3, 0, 0, 0, 0, 0, 0, 3
"c:\Users\11146\OneDrive\ACM\genshin-fps-unlock-main\unlockfps\.vs\VSWorkspaceState.json", "JSON", 0, 0, 7, 0, 0, 0, 0, 0, 0, 7
"c:\Users\11146\OneDrive\ACM\genshin-fps-unlock-main\unlockfps\Debug\unlockfps.Build.CppClean.log", "Log", 0, 0, 0, 0, 0, 3, 0, 0, 1, 4
"c:\Users\11146\OneDrive\ACM\genshin-fps-unlock-main\unlockfps\main.cpp", "C++", 315, 0, 0, 0, 0, 0, 0, 30, 59, 404
"c:\Users\11146\OneDrive\ACM\genshin-fps-unlock-main\unlockfps\unlockfps.vcxproj", "XML", 0, 0, 0, 0, 156, 0, 0, 0, 0, 156
"c:\Users\11146\OneDrive\ACM\genshin-fps-unlock-main\unlockfps\x64\Debug\unlockfps.log", "Log", 0, 0, 0, 0, 0, 8, 0, 0, 1, 9
"c:\Users\11146\OneDrive\ACM\genshin-fps-unlock-main\unlockfps\x64\Release\unlockfps.log", "Log", 0, 0, 0, 0, 0, 7, 0, 0, 1, 8
